#node	date	numeric date
EPI_ISL_404782|1663759|A/Florida/138/2019|Original|2019-12-02	2019-11-29	2019.910000
NODE_0005311	2019-09-29	2019.744460
EPI_ISL_413793|1705369|A/Louisiana/08/2020|Original|2020-01-23	2020-01-22	2020.060000
EPI_ISL_414832|1709584|A/Oklahoma/11217/2020|Original|2020-01-17	2020-01-19	2020.050000
NODE_0005312	2019-07-17	2019.539875
EPI_ISL_398440|1628422|A/Arizona/46/2019|Original|2019-10-23	2019-10-20	2019.800000
NODE_0005313	2019-10-01	2019.748609
EPI_ISL_4070990|1902506|A/Arizona/ASUFLU11052019002/2019||2019-11-05	2019-11-03	2019.840000
EPI_ISL_401142|1644166|A/Utah/57/2019|Original|2019-11-28	2019-11-25	2019.900000
NODE_0010165	2019-10-12	2019.780000
EPI_ISL_403216|1655167|A/Nevada/9885/2019|Original|2019-10-16	2019-10-12	2019.780000
NODE_0007003	2019-10-20	2019.800000
EPI_ISL_398441|1628430|A/Nevada/32/2019|Original|2019-10-23	2019-10-20	2019.800000
EPI_ISL_528962|1801653|A/Texas/461/2019|Original|2019-12-26	2019-12-24	2019.980000
NODE_0005348	2019-06-28	2019.489495
EPI_ISL_402478|1649719|A/Mississippi/36/2019|Original|2019-12-03	2019-11-29	2019.910000
NODE_0005349	2019-07-28	2019.570000
EPI_ISL_390255|1588046|A/Tennessee/77/2019|Original|2019-07-27	2019-07-28	2019.570000
NODE_0005350	2019-08-16	2019.622751
EPI_ISL_397254|1619390|A/Arkansas/27/2019|Original|2019-10-23	2019-10-20	2019.800000
NODE_0005351	2019-10-30	2019.827617
EPI_ISL_402556|1650327|A/District_Of_Columbia/48/2019|Original|2019-11-10	2019-11-07	2019.850000
EPI_ISL_402561|1650367|A/Massachusetts/44/2019|Original|2019-11-25	2019-11-21	2019.890000
NODE_0005353	2019-09-02	2019.668685
EPI_ISL_409233|1684702|A/Georgia/38/2019|Original|2019-10-08	2019-10-05	2019.760000
EPI_ISL_405415|1667683|A/Georgia/10289/2019|Original|2019-12-06	2019-12-02	2019.920000
EPI_ISL_397239|1619271|A/Pennsylvania/1021/2019|Original|2019-10-12	2019-10-09	2019.770000
NODE_0007010	2019-09-25	2019.733384
NODE_0005361	2019-11-22	2019.891159
EPI_ISL_409454|1686367|A/Alabama/27/2019|Original|2019-12-23	2019-12-21	2019.970000
EPI_ISL_414715|1708697|A/Florida/11103/2020|Original|2020-01-10	2020-01-11	2020.030000
NODE_0007016	2019-09-26	2019.734894
NODE_0005364	2019-11-21	2019.890000
EPI_ISL_2246141|1861932|A/Minnesota/74/2019|Original|2019-11-26	2019-11-21	2019.890000
EPI_ISL_402583|1650537|A/Minnesota/67/2019|Original|2019-12-07	2019-12-02	2019.920000
NODE_0005366	2020-01-15	2020.039460
EPI_ISL_2245990|1874703|A/Wisconsin/137/2020|Original|2020-02-07	2020-02-06	2020.100000
EPI_ISL_2532096|1872599|A/Wisconsin/117/2020|Original|2020-02-03	2020-02-02	2020.090000
NODE_0007019	2019-10-05	2019.761379
EPI_ISL_402564|1650388|A/Montana/61/2019|Original|2019-12-04	2019-12-02	2019.920000
NODE_0007020	2019-10-07	2019.764578
NODE_0005363	2019-12-06	2019.930000
EPI_ISL_416833|1717193|A/Wisconsin/41/2020|Original|2020-02-14	2020-02-13	2020.120000
EPI_ISL_409457|1686390|A/Michigan/463/2019|Original|2019-12-10	2019-12-06	2019.930000
NODE_0007025	2019-10-08	2019.767776
NODE_0007026	2019-10-09	2019.770000
EPI_ISL_409231|1684686|A/Georgia/39/2019|Original|2019-10-10	2019-10-09	2019.770000
EPI_ISL_397230|1619207|A/Louisiana/45/2019|Original|2019-10-10	2019-10-09	2019.770000
NODE_0007032	2019-10-23	2019.810000
EPI_ISL_398438|1628406|A/Minnesota/55/2019|Original|2019-10-25	2019-10-23	2019.810000
NODE_0007035	2019-10-27	2019.820000
EPI_ISL_398442|1628438|A/Illinois/34/2019|Original|2019-10-29	2019-10-27	2019.820000
NODE_0007036	2019-10-30	2019.830000
EPI_ISL_400071|1636871|A/Minnesota/56/2019|Original|2019-11-04	2019-10-30	2019.830000
NODE_0007037	2019-11-07	2019.850000
EPI_ISL_400072|1636879|A/Minnesota/58/2019|Original|2019-11-10	2019-11-07	2019.850000
NODE_0007038	2019-11-10	2019.860000
EPI_ISL_400070|1636863|A/Wisconsin/579/2019|Original|2019-11-14	2019-11-10	2019.860000
EPI_ISL_401126|1644039|A/Minnesota/60/2019|Original|2019-11-17	2019-11-14	2019.870000
NODE_0005392	2019-06-14	2019.450085
EPI_ISL_400058|1636771|A/Oklahoma/24/2019|Original|2019-11-01	2019-10-27	2019.820000
NODE_0005402	2019-10-09	2019.770293
EPI_ISL_404768|1663643|A/Maine/46/2019|Original|2019-12-19	2019-12-17	2019.960000
NODE_0007043	2019-11-21	2019.890000
EPI_ISL_528972|1801733|A/Texas/450/2019|Original|2019-11-24	2019-11-21	2019.890000
EPI_ISL_400943|1642446|A/Texas/402/2019|Original|2019-11-27	2019-11-25	2019.900000
NODE_0005404	2019-08-28	2019.656517
EPI_ISL_414182|1707142|A/Texas/10897/2019|Original|2019-11-25	2019-11-21	2019.890000
EPI_ISL_398888|1631510|A/Virginia/38/2019|Original|2019-10-29	2019-10-27	2019.820000
NODE_0005406	2019-12-13	2019.950000
EPI_ISL_410797|1692901|A/New_York/12/2020|Original|2020-01-20	2020-01-19	2020.050000
EPI_ISL_2532294|1872846|A/Pennsylvania/1056/2019|Original|2019-12-16	2019-12-13	2019.950000
NODE_0010203	2019-07-25	2019.564308
EPI_ISL_402503|1649915|A/Louisiana/57/2019|Original|2019-11-20	2019-11-18	2019.880000
NODE_0010209	2019-08-11	2019.610000
EPI_ISL_390301|1588410|A/Iowa/36/2019|Original|2019-08-11	2019-08-11	2019.610000
NODE_0007046	2019-08-19	2019.632223
EPI_ISL_397030|1617999|A/Nevada/31/2019|Original|2019-10-18	2019-10-16	2019.790000
NODE_0007047	2019-08-31	2019.663380
NODE_0005399	2019-10-27	2019.821157
EPI_ISL_414101|1706549|A/Maryland/10816/2019|Original|2019-11-30	2019-11-25	2019.900000
EPI_ISL_402816|1652308|A/Maryland/45/2019|Original|2019-12-08	2019-12-06	2019.930000
NODE_0007049	2019-09-20	2019.717810
EPI_ISL_435225|1735837|A/South_Carolina/11902/2020|Original|2020-02-06	2020-02-06	2020.100000
NODE_0007052	2019-09-20	2019.717810
NODE_0007053	2019-10-20	2019.800000
EPI_ISL_398448|1628486|A/Wisconsin/573/2019|Original|2019-10-23	2019-10-20	2019.800000
NODE_0007054	2019-12-10	2019.940000
EPI_ISL_405771|1669339|A/Florida/140/2019|Original|2019-12-14	2019-12-10	2019.940000
NODE_0007056	2019-12-24	2019.980000
EPI_ISL_409229|1684672|A/Georgia/48/2019|Original|2019-12-29	2019-12-24	2019.980000
NODE_0007060	2020-01-11	2020.030000
EPI_ISL_2246255|1862615|A/Ohio/11/2020|Original|2020-01-10	2020-01-11	2020.030000
EPI_ISL_412280|1697701|A/New_Mexico/04/2020|Original|2020-01-28	2020-01-30	2020.080000
NODE_0005409	2019-11-08	2019.852262
EPI_ISL_412557|1699515|A/Texas/10537/2019|Original|2019-12-19	2019-12-17	2019.960000
EPI_ISL_414189|1707197|A/Texas/10904/2019|Original|2019-12-27	2019-12-24	2019.980000
EPI_ISL_409226|1684652|A/Maryland/05/2020|Original|2020-01-05	2020-01-04	2020.010000
EPI_ISL_414197|1707245|A/Texas/10912/2019|Original|2019-12-21	2019-12-17	2019.960000
NODE_0007063	2019-12-03	2019.922201
EPI_ISL_428012|1730319|A/Texas/11658/2020|Original|2020-01-28	2020-01-30	2020.080000
NODE_0007066	2019-12-17	2019.960000
EPI_ISL_412565|1699571|A/Texas/10545/2019|Original|2019-12-22	2019-12-17	2019.960000
NODE_0007068	2019-12-20	2019.967776
NODE_0007069	2019-12-21	2019.970000
EPI_ISL_412553|1699486|A/Texas/10533/2019|Original|2019-12-23	2019-12-21	2019.970000
EPI_ISL_414168|1707040|A/Texas/10883/2019|Original|2019-12-24	2019-12-21	2019.970000
NODE_0007070	2019-12-24	2019.980000
EPI_ISL_414171|1707060|A/Texas/10886/2019|Original|2019-12-26	2019-12-24	2019.980000
NODE_0007072	2019-12-28	2019.990000
EPI_ISL_2258108|1863106|A/Texas/435/2019|Original|2019-12-30	2019-12-28	2019.990000
NODE_0007073	2020-01-08	2020.020000
EPI_ISL_2521663|1871014|A/Texas/49/2020|Original|2020-01-14	2020-01-15	2020.040000
EPI_ISL_491738|1757616|A/Georgia/01/2020|Original|2020-01-08	2020-01-08	2020.020000
NODE_0010402	2019-05-21	2019.384566
NODE_0005333	2019-09-13	2019.700000
EPI_ISL_394980|1606731|A/Wisconsin/565/2019|Original|2019-09-15	2019-09-13	2019.700000
EPI_ISL_409184|1684325|A/Mississippi/02/2020|Original|2020-01-06	2020-01-08	2020.020000
NODE_0010423	2019-05-31	2019.412275
EPI_ISL_390270|1588166|A/Texas/360/2019|Original|2019-07-28	2019-07-28	2019.570000
NODE_0010424	2019-06-05	2019.425540
EPI_ISL_402851|1652589|A/Wyoming/25/2019|Original|2019-12-04	2019-12-02	2019.920000
NODE_0010425	2019-06-05	2019.425540
NODE_0005371	2019-07-31	2019.580000
EPI_ISL_390257|1588062|A/Utah/38/2019|Original|2019-07-31	2019-07-31	2019.580000
NODE_0006983	2019-08-04	2019.590000
EPI_ISL_390258|1588070|A/Utah/39/2019|Original|2019-08-05	2019-08-04	2019.590000
EPI_ISL_398439|1628414|A/Mississippi/30/2019|Original|2019-10-15	2019-10-12	2019.780000
NODE_0010428	2019-07-03	2019.502043
NODE_0005300	2019-08-29	2019.659768
EPI_ISL_397019|1617911|A/Texas/393/2019|Original|2019-10-14	2019-10-12	2019.780000
EPI_ISL_528970|1801717|A/Texas/451/2019|Original|2019-11-24	2019-11-21	2019.890000
NODE_0010432	2019-07-11	2019.524258
NODE_0005303	2019-09-07	2019.684858
NODE_0005304	2019-10-23	2019.810000
EPI_ISL_398865|1631329|A/District_Of_Columbia/44/2019|Original|2019-10-25	2019-10-23	2019.810000
EPI_ISL_401161|1644317|A/District_Of_Columbia/46/2019|Original|2019-10-28	2019-10-27	2019.820000
NODE_0005305	2020-04-25	2020.315032
MW290383|A/swine/Iowa/A02524749/2020|H1N1|USA|10/14/2020	2020-10-12	2020.780000
MW181610|A/swine/Oklahoma/A02245720/2020|H1N1|USA|09/29/2020	2020-09-27	2020.740000
MW478490|A/swine/Iowa/A02524983/2020|H1N1|USA|12/14/2020	2020-12-10	2020.940000
NODE_0007076	2019-07-12	2019.526483
EPI_ISL_427942|1729793|A/New_Jersey/11588/2020|Original|2020-01-31	2020-01-30	2020.080000
NODE_0007077	2019-07-12	2019.528707
EPI_ISL_404296|1660032|A/Florida/10147/2019|Original|2019-12-02	2019-11-29	2019.910000
NODE_0007078	2019-07-14	2019.531907
NODE_0005288	2019-12-07	2019.931514
EPI_ISL_410788|1692830|A/Arkansas/07/2020|Original|2020-01-17	2020-01-19	2020.050000
EPI_ISL_414826|1709538|A/Oklahoma/11211/2020|Original|2020-01-09	2020-01-08	2020.020000
NODE_0007080	2019-07-15	2019.535106
NODE_0005295	2019-10-01	2019.748412
EPI_ISL_401205|1644667|A/Wisconsin/583/2019|Original|2019-11-23	2019-11-18	2019.880000
EPI_ISL_402844|1652533|A/Texas/406/2019|Original|2019-12-09	2019-12-06	2019.930000
NODE_0007082	2019-07-16	2019.537330
EPI_ISL_404504|1661576|A/Wyoming/28/2019|Original|2019-12-19	2019-12-17	2019.960000
NODE_0007085	2019-07-16	2019.539555
EPI_ISL_414196|1707237|A/Texas/10911/2019|Original|2019-12-27	2019-12-24	2019.980000
NODE_0007087	2019-07-18	2019.542754
NODE_0005342	2019-09-25	2019.732709
EPI_ISL_401145|1644189|A/Texas/400/2019|Original|2019-11-19	2019-11-14	2019.870000
NODE_0007090	2019-10-17	2019.792109
EPI_ISL_412473|1698899|A/Colorado/10453/2019|Original|2019-12-17	2019-12-13	2019.950000
NODE_0007092	2019-12-13	2019.950000
EPI_ISL_412474|1698907|A/Colorado/10454/2019|Original|2019-12-17	2019-12-13	2019.950000
EPI_ISL_402534|1650156|A/Colorado/49/2019|Original|2019-12-15	2019-12-13	2019.950000
NODE_0005346	2019-12-02	2019.920000
EPI_ISL_405477|1668149|A/Virginia/10351/2019|Original|2019-12-04	2019-12-02	2019.920000
EPI_ISL_405475|1668133|A/Virginia/10349/2019|Original|2019-12-05	2019-12-02	2019.920000
EPI_ISL_405476|1668141|A/Virginia/10350/2019|Original|2019-12-04	2019-12-02	2019.920000
NODE_0007096	2019-12-10	2019.940000
EPI_ISL_412530|1699313|A/Ohio/10510/2019|Original|2019-12-14	2019-12-10	2019.940000
NODE_0007097	2019-12-21	2019.970000
EPI_ISL_412535|1699350|A/Ohio/10515/2019|Original|2019-12-23	2019-12-21	2019.970000
NODE_0007098	2019-12-23	2019.977776
NODE_0007099	2019-12-28	2019.990000
EPI_ISL_2532277|1872822|A/Pennsylvania/24/2020|Original|2020-01-08	2020-01-08	2020.020000
EPI_ISL_414066|1706285|A/Georgia/10781/2019|Original|2019-12-30	2019-12-28	2019.990000
NODE_0007100	2019-12-24	2019.980000
EPI_ISL_528959|1801629|A/Texas/462/2019|Original|2019-12-27	2019-12-24	2019.980000
EPI_ISL_409182|1684309|A/Ohio/37/2019|Original|2019-12-27	2019-12-24	2019.980000
NODE_0007101	2019-07-19	2019.545953
NODE_0005375	2019-11-02	2019.838265
EPI_ISL_414180|1707126|A/Texas/10895/2019|Original|2019-12-08	2019-12-06	2019.930000
NODE_0005376	2020-01-15	2020.040000
EPI_ISL_2522063|1871793|A/Texas/57/2020|Original|2020-01-16	2020-01-15	2020.040000
EPI_ISL_2522071|1871858|A/Texas/78/2020|Original|2020-01-23	2020-01-22	2020.060000
NODE_0007104	2019-07-20	2019.549152
NODE_0005296	2019-11-03	2019.840000
EPI_ISL_414100|1706541|A/Maryland/10815/2019|Original|2019-11-06	2019-11-03	2019.840000
EPI_ISL_2258113|1863146|A/Texas/06/2020|Original|2020-01-04	2020-01-04	2020.010000
NODE_0007106	2019-07-21	2019.551376
EPI_ISL_416927|1717895|A/Wyoming/05/2020|Original|2020-02-17	2020-02-17	2020.130000
NODE_0007107	2019-07-22	2019.554577
NODE_0005335	2019-09-30	2019.747601
EPI_ISL_2557671|1873646|A/Texas/156/2020|Original|2020-01-06	2020-01-08	2020.020000
NODE_0005340	2019-11-23	2019.893929
EPI_ISL_2524810|1872270|A/Texas/440/2019|Original|2019-12-26	2019-12-24	2019.980000
EPI_ISL_2258149|1863443|A/Texas/428/2019|Original|2019-12-24	2019-12-21	2019.970000
NODE_0007111	2019-11-11	2019.862320
EPI_ISL_414895|1710053|A/Texas/11280/2020|Original|2020-01-07	2020-01-08	2020.020000
NODE_0007112	2020-01-07	2020.017776
EPI_ISL_2524523|1872094|A/Texas/47/2020|Original|2020-01-13	2020-01-15	2020.040000
NODE_0007113	2020-01-08	2020.020000
EPI_ISL_414177|1707102|A/Texas/10892/2020|Original|2020-01-06	2020-01-08	2020.020000
EPI_ISL_414113|1706642|A/Nevada/10828/2020|Original|2020-01-06	2020-01-08	2020.020000
NODE_0007114	2019-07-23	2019.557776
NODE_0005318	2019-10-10	2019.773868
EPI_ISL_2258106|1863089|A/Texas/424/2019|Original|2019-12-18	2019-12-13	2019.950000
NODE_0005323	2019-11-11	2019.860981
EPI_ISL_400051|1636715|A/Texas/397/2019|Original|2019-11-20	2019-11-18	2019.880000
NODE_0005324	2019-12-21	2019.970000
EPI_ISL_2271167|1866250|A/Michigan/07/2020|Original|2020-01-07	2020-01-08	2020.020000
EPI_ISL_2271165|1866234|A/Michigan/485/2019|Original|2019-12-23	2019-12-21	2019.970000
NODE_0010470	2019-10-28	2019.822299
EPI_ISL_2258146|1863409|A/Texas/430/2019|Original|2019-12-28	2019-12-24	2019.980000
NODE_0010471	2019-10-31	2019.832275
EPI_ISL_2258141|1863369|A/Texas/436/2019|Original|2019-12-31	2019-12-28	2019.990000
NODE_0010473	2019-11-07	2019.850000
EPI_ISL_404295|1660025|A/Florida/10146/2019|Original|2019-11-12	2019-11-07	2019.850000
NODE_0007118	2019-11-11	2019.862273
EPI_ISL_2258115|1863162|A/Texas/11/2020|Original|2020-01-08	2020-01-08	2020.020000
NODE_0007119	2019-12-02	2019.920000
EPI_ISL_2258099|1863029|A/Texas/418/2019|Original|2019-12-06	2019-12-02	2019.920000
NODE_0007121	2019-12-05	2019.927776
NODE_0007122	2019-12-06	2019.930000
EPI_ISL_2258132|1863297|A/Texas/421/2019|Original|2019-12-10	2019-12-06	2019.930000
EPI_ISL_2258160|1863543|A/Texas/419/2019|Original|2019-12-09	2019-12-06	2019.930000
NODE_0007123	2019-12-13	2019.950000
EPI_ISL_405474|1668125|A/Texas/10348/2019|Original|2019-12-18	2019-12-13	2019.950000
NODE_0007124	2019-12-17	2019.960000
EPI_ISL_2258124|1863233|A/Texas/427/2019|Original|2019-12-20	2019-12-17	2019.960000
NODE_0007125	2019-12-23	2019.977776
EPI_ISL_2521419|1870518|A/Washington/41/2020|Original|2020-01-16	2020-01-15	2020.040000
NODE_0007126	2019-12-24	2019.980000
EPI_ISL_2521721|1871265|A/Texas/442/2019|Original|2019-12-27	2019-12-24	2019.980000
EPI_ISL_2258127|1863257|A/Texas/429/2019|Original|2019-12-27	2019-12-24	2019.980000
NODE_0007128	2019-07-24	2019.560000
EPI_ISL_392614|1597738|A/Arizona/33/2019|Original|2019-07-24	2019-07-24	2019.560000
NODE_0007130	2019-07-29	2019.573329
EPI_ISL_401131|1644079|A/Oklahoma/25/2019|Original|2019-11-25	2019-11-21	2019.890000
NODE_0007131	2019-07-30	2019.575552
EPI_ISL_404335|1660322|A/Texas/10188/2019|Original|2019-11-27	2019-11-25	2019.900000
NODE_0007132	2019-07-30	2019.577776
EPI_ISL_528963|1801661|A/Texas/454/2019|Original|2019-12-06	2019-12-02	2019.920000
NODE_0007133	2019-07-31	2019.580000
EPI_ISL_390268|1588150|A/Ohio/27/2019|Original|2019-07-31	2019-07-31	2019.580000
NODE_0007136	2019-08-10	2019.605553
EPI_ISL_412568|1699593|A/Texas/10548/2019|Original|2019-12-10	2019-12-06	2019.930000
NODE_0007137	2019-08-10	2019.607776
EPI_ISL_390302|1588417|A/California/164/2019|Original|2019-08-12	2019-08-11	2019.610000
NODE_0007139	2019-08-11	2019.610000
EPI_ISL_391284|1592689|A/Texas/387/2019|Original|2019-08-13	2019-08-11	2019.610000
NODE_0007140	2019-08-28	2019.656657
EPI_ISL_412554|1699494|A/Texas/10534/2019|Original|2019-12-23	2019-12-21	2019.970000
NODE_0007141	2019-08-29	2019.658881
EPI_ISL_2557904|1876365|A/Michigan/476/2019|Original|2019-12-27	2019-12-24	2019.980000
NODE_0007142	2019-08-30	2019.661105
EPI_ISL_409216|1684575|A/Montana/01/2020|Original|2020-01-05	2020-01-04	2020.010000
NODE_0007143	2019-08-31	2019.663329
EPI_ISL_410792|1692862|A/Louisiana/01/2020|Original|2020-01-04	2020-01-04	2020.010000
NODE_0007144	2019-08-31	2019.665553
EPI_ISL_409183|1684317|A/Mississippi/01/2020|Original|2020-01-06	2020-01-08	2020.020000
NODE_0007146	2019-09-01	2019.667776
EPI_ISL_414903|1710102|A/Texas/11287/2020|Original|2020-01-16	2020-01-15	2020.040000
NODE_0007147	2019-09-02	2019.670000
EPI_ISL_395039|1607173|A/Texas/390/2019|Original|2019-09-03	2019-09-02	2019.670000
NODE_0007148	2019-09-17	2019.710000
EPI_ISL_395481|1609899|A/Louisiana/41/2019|Original|2019-09-20	2019-09-17	2019.710000
NODE_0007151	2019-10-16	2019.790000
EPI_ISL_403815|1657507|A/Texas/10021/2019|Original|2019-10-20	2019-10-16	2019.790000
NODE_0007152	2019-10-27	2019.820000
EPI_ISL_398879|1631440|A/Texas/395/2019|Original|2019-10-28	2019-10-27	2019.820000
NODE_0007153	2019-10-30	2019.827776
NODE_0007155	2019-10-30	2019.830000
EPI_ISL_414185|1707165|A/Texas/10900/2019|Original|2019-11-03	2019-10-30	2019.830000
EPI_ISL_398864|1631322|A/Texas/396/2019|Original|2019-11-04	2019-10-30	2019.830000
NODE_0007156	2019-10-30	2019.830000
EPI_ISL_528974|1801749|A/Texas/444/2019|Original|2019-11-03	2019-10-30	2019.830000
NODE_0007157	2019-11-07	2019.850000
EPI_ISL_403103|1654315|A/Texas/9896/2019|Original|2019-11-12	2019-11-07	2019.850000
NODE_0007159	2019-11-10	2019.860000
EPI_ISL_402501|1649899|A/Louisiana/54/2019|Original|2019-11-13	2019-11-10	2019.860000
NODE_0007162	2019-11-14	2019.870000
EPI_ISL_404521|1661711|A/Louisiana/58/2019|Original|2019-11-19	2019-11-14	2019.870000
NODE_0007163	2019-11-17	2019.877776
NODE_0007164	2019-11-18	2019.880000
EPI_ISL_528977|1801773|A/Texas/449/2019|Original|2019-11-23	2019-11-18	2019.880000
EPI_ISL_2557740|1874147|A/Texas/417/2019|Original|2019-11-22	2019-11-18	2019.880000
NODE_0007165	2019-11-21	2019.890000
EPI_ISL_404331|1660290|A/Texas/10183/2019|Original|2019-11-24	2019-11-21	2019.890000
NODE_0007166	2019-11-24	2019.897776
NODE_0007168	2019-11-25	2019.900000
EPI_ISL_404332|1660298|A/Texas/10185/2019|Original|2019-11-27	2019-11-25	2019.900000
EPI_ISL_528975|1801757|A/Texas/452/2019|Original|2019-11-29	2019-11-25	2019.900000
NODE_0007171	2019-11-29	2019.910000
EPI_ISL_402482|1649751|A/Nebraska/22/2019|Original|2019-12-03	2019-11-29	2019.910000
NODE_0007173	2019-12-01	2019.917776
NODE_0007174	2019-12-02	2019.920000
EPI_ISL_402835|1652458|A/Texas/405/2019|Original|2019-12-07	2019-12-02	2019.920000
EPI_ISL_405470|1668096|A/Texas/10344/2019|Original|2019-12-06	2019-12-02	2019.920000
NODE_0007175	2019-12-05	2019.927776
NODE_0007179	2019-12-06	2019.930000
EPI_ISL_528971|1801725|A/Texas/456/2019|Original|2019-12-09	2019-12-06	2019.930000
EPI_ISL_412572|1699619|A/Texas/10552/2019|Original|2019-12-10	2019-12-06	2019.930000
NODE_0007180	2019-12-10	2019.940000
EPI_ISL_409192|1684389|A/Louisiana/64/2019|Original|2019-12-13	2019-12-10	2019.940000
NODE_0007181	2019-12-13	2019.950000
EPI_ISL_414183|1707149|A/Texas/10898/2019|Original|2019-12-18	2019-12-13	2019.950000
NODE_0007182	2019-12-16	2019.957776
NODE_0007183	2019-12-17	2019.960000
EPI_ISL_435237|1735929|A/Texas/11914/2019|Original|2019-12-20	2019-12-17	2019.960000
EPI_ISL_412559|1699531|A/Texas/10539/2019|Original|2019-12-20	2019-12-17	2019.960000
NODE_0007184	2019-12-23	2019.977776
NODE_0007186	2019-12-24	2019.980000
EPI_ISL_414193|1707218|A/Texas/10908/2019|Original|2019-12-29	2019-12-24	2019.980000
EPI_ISL_404505|1661584|A/Texas/408/2019|Original|2019-12-26	2019-12-24	2019.980000
NODE_0007189	2020-01-22	2020.060000
EPI_ISL_2524938|1872357|A/Texas/80/2020|Original|2020-01-23	2020-01-22	2020.060000
NODE_0007191	2020-01-25	2020.067776
EPI_ISL_427848|1729106|A/Colorado/11494/2020|Original|2020-01-31	2020-01-30	2020.080000
NODE_0007192	2020-01-26	2020.070000
EPI_ISL_427929|1729696|A/Mississippi/11575/2020|Original|2020-01-26	2020-01-26	2020.070000
EPI_ISL_2522073|1871873|A/Texas/87/2020|Original|2020-01-26	2020-01-26	2020.070000
NODE_0005805	2016-11-30	2016.912570
EPI_ISL_306091|1211459|A/Indiana/14/2018|Original|2018-02-28	2018-02-28	2018.160000
NODE_0005806	2016-12-12	2016.946888
NODE_0005812	2016-12-23	2016.976168
NODE_0005854	2017-01-01	2017.000791
NODE_0007197	2017-09-12	2017.696715
MH936444|A/swine/Colorado/A01785603/2018|H1N1|USA|08/27/2018	2018-08-26	2018.650000
NODE_0007198	2017-10-28	2017.822189
EPI_ISL_292653|1146967|A/Michigan/302/2017|Original|2017-11-25	2017-11-21	2017.890000
NODE_0005857	2017-12-24	2017.980000
EPI_ISL_305916|1210809|A/Colorado/16/2018|Original|2018-02-24	2018-02-24	2018.150000
EPI_ISL_327199|1298881|A/Texas/6713/2017|PMK1|2017-12-28	2017-12-24	2017.980000
NODE_0005858	2017-01-16	2017.043636
NODE_0005872	2017-01-30	2017.080000
EPI_ISL_305204|1207012|A/Georgia/16/2018|Original|2018-02-19	2018-02-17	2018.130000
EPI_ISL_300020|1181547|A/Maine/24/2017|Original|2017-01-29	2017-01-30	2017.080000
NODE_0007202	2017-08-06	2017.596546
EPI_ISL_376606|1539587|A/Texas/6992/2018|PMK1|2018-01-25	2018-01-26	2018.070000
NODE_0007203	2017-09-26	2017.734347
EPI_ISL_376588|1539569|A/Texas/6974/2018|Original|2018-01-17	2018-01-19	2018.050000
NODE_0007205	2017-10-06	2017.762144
EPI_ISL_289566|1130299|A/Illinois/43/2017|Original|2017-12-05	2017-12-02	2017.920000
NODE_0007206	2017-10-24	2017.812213
EPI_ISL_295901|1162069|A/Utah/46/2017|Original|2017-12-25	2017-12-21	2017.970000
NODE_0007207	2017-10-28	2017.822142
EPI_ISL_329346|1309063|A/Florida/6533/2017|PMK1|2017-12-27	2017-12-24	2017.980000
NODE_0007208	2017-11-11	2017.862142
EPI_ISL_376602|1539583|A/Texas/6988/2018|PMK1|2018-01-09	2018-01-08	2018.020000
NODE_0007209	2017-11-18	2017.882016
EPI_ISL_300866|1185960|A/Hawaii/08/2018|Original|2018-01-13	2018-01-15	2018.040000
NODE_0007211	2017-11-22	2017.891834
EPI_ISL_327197|1298879|A/Texas/6711/2018|PMK1|2018-01-17	2018-01-19	2018.050000
NODE_0007213	2017-11-29	2017.911595
NODE_0005868	2018-01-26	2018.070000
EPI_ISL_381230|1565139|A/Delaware/6769/2018|PMK1|2018-01-26	2018-01-26	2018.070000
EPI_ISL_376554|1539535|A/Delaware/6940/2018|Original|2018-02-22	2018-02-21	2018.140000
NODE_0007216	2017-11-30	2017.914219
EPI_ISL_300914|1186327|A/Texas/72/2018|Original|2018-01-25	2018-01-26	2018.070000
NODE_0007217	2018-01-05	2018.012192
EPI_ISL_376811|1541178|A/Kansas/7229/2018|Original|2018-03-02	2018-03-04	2018.170000
NODE_0007218	2018-01-08	2018.020000
EPI_ISL_376593|1539574|A/Texas/6979/2018|Original|2018-01-12	2018-01-11	2018.030000
EPI_ISL_373484|1532280|A/Texas/7430/2018|PMK1|2018-01-07	2018-01-08	2018.020000
NODE_0007219	2017-04-22	2017.306018
NODE_0005843	2017-10-12	2017.779841
EPI_ISL_300030|1181623|A/Texas/70/2018|Original|2018-01-23	2018-01-22	2018.060000
NODE_0005844	2017-12-17	2017.960000
EPI_ISL_358493|1452068|A/Texas/412/2017|Original|2017-12-21	2017-12-17	2017.960000
EPI_ISL_358495|1452084|A/Texas/96/2018|Original|2018-01-06	2018-01-08	2018.020000
NODE_0007223	2017-06-12	2017.445779
EPI_ISL_306075|1211333|A/Idaho/45/2017|C1|2017-12-04	2017-12-02	2017.920000
NODE_0007224	2017-07-19	2017.546111
EPI_ISL_376664|1540101|A/Texas/7050/2018|PMK1|2018-01-08	2018-01-08	2018.020000
NODE_0007226	2017-07-26	2017.566730
NODE_0005841	2018-01-08	2018.021865
MH365337|A/swine/Oklahoma/A01785520/2018|H1N1|USA|04/23/2018	2018-04-24	2018.310000
MK243694|A/swine/Kansas/A01785734/2018|H1N1|USA|11/01/2018	2018-10-27	2018.820000
NODE_0007229	2017-07-26	2017.566730
NODE_0005889	2017-09-08	2017.685710
NODE_0005890	2017-12-13	2017.950000
