#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
EPI_ISL_2271177|1866330|A/Washington/688/2019|Original|2019-12-27, 2019.98, 0.037553, -0.003133
EPI_ISL_402850|1652581|A/California/220/2019|Original|2019-11-27, 2019.9, 0.037553, -0.002835
EPI_ISL_402581|1650521|A/Arkansas/31/2019|Original|2019-12-10, 2019.93, 0.037553, -0.002946
EPI_ISL_2525253|1872476|A/Wisconsin/92/2020|Original|2020-01-27, 2020.07, 0.037553, -0.003468
EPI_ISL_414915|1710194|A/Texas/11299/2020|Original|2020-01-15, 2020.04, 0.037553, -0.003356
EPI_ISL_401122|1644008|A/Arkansas/29/2019|Original|2019-11-25, 2019.89, 0.037553, -0.002797
EPI_ISL_2258107|1863097|A/Texas/04/2020|Original|2020-01-03, 2020.01, 0.037553, -0.003245
EPI_ISL_416920|1717839|A/California/40/2020|Original|2020-02-19, 2020.13, 0.037553, -0.003692
EPI_ISL_2246142|1861940|A/Tennessee/87/2019|Original|2019-12-08, 2019.93, 0.037553, -0.002946
EPI_ISL_414812|1709429|A/Ohio/11200/2020|Original|2020-01-08, 2020.02, 0.037553, -0.003282
EPI_ISL_427982|1730095|A/South_Carolina/11628/2020|Original|2020-01-29, 2020.08, 0.037553, -0.003505
EPI_ISL_414810|1709418|A/North_Dakota/11198/2020|Original|2020-01-13, 2020.04, 0.037553, -0.003356
EPI_ISL_414790|1709266|A/Nebraska/11178/2020|Original|2020-01-09, 2020.02, 0.037553, -0.003282
EPI_ISL_2521717|1871233|A/Texas/100/2020|Original|2020-01-30, 2020.08, 0.037553, -0.003505
EPI_ISL_412567|1699586|A/Texas/10547/2019|Original|2019-12-10, 2019.93, 0.037553, -0.002946
EPI_ISL_404791|1663831|A/New_York/59/2019|Original|2019-12-20, 2019.96, 0.037553, -0.003058
EPI_ISL_2258109|1863114|A/Wisconsin/16/2020|Original|2020-01-10, 2020.03, 0.037553, -0.003319
EPI_ISL_2522021|1871609|A/Michigan/73/2020|Original|2020-02-12, 2020.12, 0.037553, -0.003654
EPI_ISL_412469|1698869|A/Arkansas/10449/2019|Original|2019-12-12, 2019.94, 0.037553, -0.002984
EPI_ISL_405440|1667872|A/New_York/10314/2019|Original|2019-12-07, 2019.92, 0.037553, -0.002909
EPI_ISL_404778|1663721|A/Rhode_Island/30/2019|Original|2019-12-24, 2019.97, 0.037553, -0.003095
EPI_ISL_405442|1667887|A/Ohio/10316/2019|Original|2019-12-09, 2019.93, 0.037553, -0.002946
EPI_ISL_2246138|1861911|A/Tennessee/09/2020|Original|2020-01-07, 2020.02, 0.037553, -0.003282
EPI_ISL_414055|1706207|A/District_of_Columbia/10770/2020|Original|2020-01-06, 2020.02, 0.037553, -0.003282
EPI_ISL_2557662|1873575|A/Texas/153/2020|Original|2020-01-03, 2020.01, 0.037553, -0.003245
EPI_ISL_414811|1709424|A/Ohio/11199/2020|Original|2020-01-08, 2020.02, 0.037553, -0.003282
EPI_ISL_414181|1707134|A/Texas/10896/2019|Original|2019-12-06, 2019.92, 0.037553, -0.002909
EPI_ISL_427957|1729907|A/North_Carolina/11603/2020|Original|2020-01-28, 2020.08, 0.037553, -0.003505
EPI_ISL_404324|1660237|A/South_Carolina/10176/2019|Original|2019-11-25, 2019.89, 0.037553, -0.002797
EPI_ISL_412573|1699626|A/Texas/10553/2019|Original|2019-12-11, 2019.93, 0.037553, -0.002946
EPI_ISL_2525375|1872536|A/Michigan/88/2020|Original|2020-02-17, 2020.13, 0.037553, -0.003692
EPI_ISL_430762|1734777|A/Arizona/16/2020|Original|2020-03-25, 2020.23, 0.037553, -0.004064
EPI_ISL_490907|1756978|A/North_Carolina/12136/2020|Original|2020-03-04, 2020.18, 0.037553, -0.003878
EPI_ISL_412537|1699365|A/Ohio/10517/2019|Original|2019-12-26, 2019.98, 0.037553, -0.003133
EPI_ISL_398454|1628531|A/Iowa/56/2019|Original|2019-10-30, 2019.82, 0.037553, -0.002537
EPI_ISL_428013|1730326|A/Texas/11659/2020|Original|2020-01-21, 2020.06, 0.037553, -0.003431
EPI_ISL_2532055|1872568|A/Texas/82/2020|Original|2020-01-24, 2020.07, 0.037553, -0.003468
EPI_ISL_412487|1699004|A/Georgia/10467/2019|Original|2019-12-13, 2019.94, 0.037553, -0.002984
EPI_ISL_416849|1717319|A/District_Of_Columbia/04/2020|Original|2020-01-13, 2020.04, 0.037553, -0.003356
EPI_ISL_501942|1770245|A/Hawaii/9221/2019||2019-03-18, 2019.21, 0.038005, 0.000188
EPI_ISL_377987|1547755|A/Florida/81/2019|Original|2019-06-30, 2019.49, 0.038597, -0.000263
EPI_ISL_368160|1507842|A/Florida/76/2019|Original|2019-06-17, 2019.46, 0.039780, 0.001032
EPI_ISL_354274|1433404|A/Virginia/21/2019|Original|2019-03-04, 2019.18, 0.036831, -0.000874
EPI_ISL_359104|1456848|A/Pennsylvania/596/2019|Original|2019-02-14, 2019.12, 0.035671, -0.001810
EPI_ISL_372618|1527660|A/Florida/9036/2019|Original|2019-03-14, 2019.2, 0.036255, -0.001524
EPI_ISL_370039|1518223|A/Wyoming/8250/2019|Original|2019-01-28, 2019.08, 0.036255, -0.001077
EPI_ISL_344754|1382578|A/South_Carolina/04/2019|Original|2019-02-02, 2019.09, 0.036255, -0.001115
EPI_ISL_366831|1502267|A/Virginia/NHRC-OID_FDX140151/2019||2019-01-18, 2019.05, 0.037414, 0.000194
EPI_ISL_387299|1576453|A/Virginia/8551/2019|Original|2019-02-05, 2019.1, 0.036837, -0.000570
EPI_ISL_366830|1502259|A/Virginia/NHRC-OID_FDX130170/2019||2019-02-20, 2019.14, 0.038003, 0.000446
EPI_ISL_366606|1500945|A/Virginia/8848/2019|Original|2019-02-18, 2019.13, 0.037419, -0.000100
EPI_ISL_364082|1488053|A/Florida/70/2019|Original|2019-05-16, 2019.37, 0.036249, -0.002164
EPI_ISL_331992|1324012|A/Illinois/83/2018|Original|2018-10-29, 2018.82, 0.036249, -0.000115
EPI_ISL_332579|1327871|A/South_Dakota/52/2018|Original|2018-11-14, 2018.86, 0.036255, -0.000258
EPI_ISL_333832|1334983|A/Florida/118/2018|Original|2018-12-06, 2018.92, 0.036255, -0.000481
EPI_ISL_333815|1334851|A/New_Jersey/49/2018|Original|2018-11-28, 2018.9, 0.036839, 0.000177
EPI_ISL_370036|1518199|A/Washington/8242/2019|Original|2019-01-27, 2019.07, 0.036840, -0.000456
EPI_ISL_366461|1499462|A/Washington/8713/2019|Original|2019-02-07, 2019.1, 0.036838, -0.000569
EPI_ISL_359117|1456952|A/Pennsylvania/612/2019|Original|2019-02-17, 2019.13, 0.035676, -0.001843
EPI_ISL_353388|1427443|A/Alaska/18/2019|Original|2019-02-18, 2019.13, 0.036258, -0.001261
EPI_ISL_332611|1328125|A/Maryland/49/2018|Original|2018-11-01, 2018.82, 0.036260, -0.000104
EPI_ISL_359134|1457085|A/Pennsylvania/584/2019|Original|2019-02-11, 2019.11, 0.036842, -0.000602
EPI_ISL_359348|1458790|A/Pennsylvania/736/2019|Original|2019-03-06, 2019.18, 0.036840, -0.000865
EPI_ISL_370547|1520512|A/Texas/7896/2019|Original|2019-01-02, 2019.01, 0.036257, -0.000814
EPI_ISL_359128|1457037|A/Pennsylvania/632/2019|Original|2019-02-20, 2019.14, 0.035678, -0.001878
EPI_ISL_359309|1458480|A/Pennsylvania/679/2019|Original|2019-02-26, 2019.15, 0.035678, -0.001915
EPI_ISL_366652|1501054|A/Florida/8897/2019|Original|2019-02-11, 2019.11, 0.035678, -0.001766
EPI_ISL_358871|1455003|A/Pennsylvania/545/2019|Original|2019-02-08, 2019.1, 0.035678, -0.001729
EPI_ISL_333830|1334967|A/Massachusetts/32/2018|Original|2018-12-02, 2018.91, 0.035678, -0.001021
EPI_ISL_366408|1499409|A/Florida/8587/2019|Original|2019-02-02, 2019.09, 0.035678, -0.001691
EPI_ISL_366638|1501040|A/Arkansas/8875/2019|Original|2019-02-11, 2019.11, 0.035678, -0.001766
EPI_ISL_332600|1328039|A/Wisconsin/505/2018|Original|2018-11-20, 2018.88, 0.035678, -0.000909
EPI_ISL_331973|1323860|A/Colorado/28/2018|Original|2018-10-20, 2018.79, 0.035678, -0.000574
EPI_ISL_366793|1501963|A/California/NHRC-OID_FDX100286/2019||2019-02-14, 2019.12, 0.035678, -0.001803
EPI_ISL_330464|1314362|A/Iowa/59/2018|Original|2018-09-13, 2018.69, 0.035678, -0.000201
EPI_ISL_376413|1538393|A/New_York/7530/2018|Original|2018-10-24, 2018.81, 0.035678, -0.000648
EPI_ISL_358706|1453700|A/Pennsylvania/102/2019|Original|2019-02-04, 2019.09, 0.035678, -0.001691
EPI_ISL_366794|1501971|A/California/NHRC-OID_FDX120122/2019||2019-01-23, 2019.06, 0.035678, -0.001580
EPI_ISL_358743|1453997|A/Pennsylvania/10/2019|Original|2019-01-02, 2019.01, 0.035678, -0.001393
EPI_ISL_370573|1520538|A/Washington/7952/2019|Original|2019-01-02, 2019.01, 0.036263, -0.000808
EPI_ISL_339591|1361188|A/California/06/2019|Original|2019-01-03, 2019.01, 0.036265, -0.000807
EPI_ISL_366653|1501055|A/Florida/8898/2019|Original|2019-02-12, 2019.12, 0.036264, -0.001217
EPI_ISL_348064|1396692|A/California/66/2019|Original|2019-02-15, 2019.12, 0.036265, -0.001217
EPI_ISL_372626|1527727|A/Florida/9039/2019|Original|2019-03-11, 2019.19, 0.036267, -0.001475
EPI_ISL_370494|1520459|A/California/7810/2019|Original|2019-01-07, 2019.02, 0.036269, -0.000840
EPI_ISL_370496|1520461|A/California/7812/2019|Original|2019-01-07, 2019.02, 0.036269, -0.000840
EPI_ISL_370495|1520460|A/California/7811/2019|Original|2019-01-07, 2019.02, 0.036269, -0.000840
EPI_ISL_342307|1372991|A/California/32/2019|Original|2019-01-22, 2019.06, 0.036269, -0.000989
EPI_ISL_340989|1367778|A/Florida/08/2019|Original|2019-01-17, 2019.05, 0.036851, -0.000369
EPI_ISL_332010|1324152|A/New_York/48/2018|Original|2018-10-22, 2018.8, 0.036272, -0.000017
EPI_ISL_380683|1561759|A/Washington/513/2019|Original|2019-03-19, 2019.22, 0.038021, 0.000166
EPI_ISL_354257|1433270|A/Georgia/13/2019|Original|2019-02-25, 2019.15, 0.036851, -0.000742
EPI_ISL_369891|1517180|A/Arizona/8105/2019|Original|2019-01-24, 2019.07, 0.036854, -0.000441
EPI_ISL_359012|1456117|A/Texas/73/2019|Original|2019-01-25, 2019.07, 0.038017, 0.000721
EPI_ISL_380296|1558685|A/Washington/212/2019|Original|2019-02-14, 2019.12, 0.036854, -0.000628
EPI_ISL_356191|1441767|A/California/129/2019|Original|2019-04-05, 2019.26, 0.036277, -0.001727
EPI_ISL_359231|1457857|A/Washington/122/2019|Original|2019-02-05, 2019.1, 0.036277, -0.001130
EPI_ISL_359175|1457409|A/Washington/83/2019|Original|2019-01-24, 2019.07, 0.036277, -0.001019
EPI_ISL_359105|1456856|A/Pennsylvania/601/2019|Original|2019-02-15, 2019.12, 0.037437, -0.000044
EPI_ISL_359292|1458344|A/Pennsylvania/652/2019|Original|2019-02-22, 2019.14, 0.038017, 0.000460
EPI_ISL_359131|1457061|A/Pennsylvania/578/2019|Original|2019-02-06, 2019.1, 0.038018, 0.000611
EPI_ISL_380355|1559152|A/Washington/348/2019|Original|2019-03-05, 2019.18, 0.038605, 0.000900
EPI_ISL_335747|1343800|A/Nebraska/14/2018|Original|2018-12-06, 2018.92, 0.037439, 0.000703
EPI_ISL_366417|1499418|A/Nebraska/8614/2019|Original|2019-02-04, 2019.09, 0.038018, 0.000648
EPI_ISL_349797|1408071|A/South_Dakota/17/2019|Original|2019-03-11, 2019.19, 0.037441, -0.000301
EPI_ISL_348101|1396954|A/South_Dakota/16/2019|Original|2019-02-25, 2019.15, 0.038020, 0.000427
EPI_ISL_335748|1343808|A/Nebraska/15/2018|Original|2018-12-06, 2018.92, 0.036861, 0.000125
EPI_ISL_332580|1327879|A/South_Dakota/51/2018|Original|2018-11-12, 2018.85, 0.036861, 0.000386
EPI_ISL_332576|1327847|A/North_Dakota/40/2018|Original|2018-11-05, 2018.84, 0.036861, 0.000423
EPI_ISL_333800|1334732|A/Louisiana/23/2018|Original|2018-11-25, 2018.89, 0.038601, 0.001976
EPI_ISL_370553|1520518|A/Texas/7907/2019|Original|2019-01-02, 2019.01, 0.037441, 0.000370
EPI_ISL_370191|1519281|A/Texas/8379/2019|Original|2019-01-28, 2019.08, 0.037441, 0.000109
EPI_ISL_358829|1454674|A/Texas/523/2018|Original|2018-11-30, 2018.9, 0.037444, 0.000782
EPI_ISL_354248|1433202|A/Tennessee/57/2019|Original|2019-03-04, 2019.18, 0.039777, 0.002072
EPI_ISL_351854|1420698|A/Louisiana/25/2019|Original|2019-03-17, 2019.21, 0.039192, 0.001375
EPI_ISL_376545|1539136|A/Texas/7656/2018|Original|2018-11-26, 2018.89, 0.038610, 0.001986
EPI_ISL_380937|1563767|A/Texas/233/2019|Original|2019-02-20, 2019.14, 0.038030, 0.000473
EPI_ISL_344744|1382500|A/District_Of_Columbia/06/2019|Original|2019-02-03, 2019.09, 0.038611, 0.001241
EPI_ISL_365902|1496702|A/California/156/2019|Original|2019-06-15, 2019.45, 0.039775, 0.001064
EPI_ISL_365901|1496694|A/California/155/2019|Original|2019-06-15, 2019.45, 0.039199, 0.000488
EPI_ISL_365904|1497707|A/California/157/2019|Original|2019-06-15, 2019.45, 0.039201, 0.000490
EPI_ISL_366023|1497718|A/California/158/2019|Original|2019-06-15, 2019.45, 0.039201, 0.000490
EPI_ISL_365903|1496710|A/California/153/2019|Original|2019-06-14, 2019.45, 0.039201, 0.000490
EPI_ISL_365905|1496718|A/California/154/2019|Original|2019-06-14, 2019.45, 0.039201, 0.000490
EPI_ISL_371853|1523431|A/California/NHRC-OID_BOX-ILI-0009/2019||2019-01-22, 2019.06, 0.036276, -0.000982
EPI_ISL_371854|1523440|A/California/NHRC-OID_BOX-ILI-0012/2019||2019-01-25, 2019.07, 0.036276, -0.001019
EPI_ISL_359222|1457785|A/Washington/115/2019|Original|2019-02-01, 2019.08, 0.036276, -0.001056
EPI_ISL_355512|1437796|A/Georgia/23/2019|Original|2019-03-24, 2019.23, 0.037441, -0.000451
EPI_ISL_359370|1458966|A/Pennsylvania/790/2019|Original|2019-03-14, 2019.2, 0.038607, 0.000828
EPI_ISL_380947|1563847|A/Texas/330/2019|Original|2019-03-15, 2019.21, 0.036859, -0.000958
EPI_ISL_380953|1563895|A/Texas/331/2019|Original|2019-03-15, 2019.21, 0.036859, -0.000958
EPI_ISL_369952|1517241|A/Texas/8216/2019|ORIGINAL|2019-01-26, 2019.07, 0.036859, -0.000436
EPI_ISL_359948|1463544|A/Texas/171/2019|Original|2019-02-12, 2019.12, 0.036859, -0.000623
EPI_ISL_369954|1517243|A/Texas/8219/2019|ORIGINAL|2019-01-27, 2019.07, 0.036859, -0.000436
EPI_ISL_380353|1559136|A/Washington/346/2019|Original|2019-03-05, 2019.18, 0.037439, -0.000266
EPI_ISL_359171|1457377|A/Washington/74/2019|Original|2019-01-23, 2019.06, 0.036862, -0.000396
EPI_ISL_380336|1559001|A/Washington/283/2019|Original|2019-02-26, 2019.15, 0.037444, -0.000149
EPI_ISL_380312|1558811|A/Washington/223/2019|Original|2019-02-15, 2019.12, 0.038029, 0.000548
EPI_ISL_387419|1577110|A/Washington/9446/2019|Original|2019-02-23, 2019.15, 0.038030, 0.000436
EPI_ISL_502002|1770724|A/Washington/9312/2019||2019-02-12, 2019.12, 0.038613, 0.001131
EPI_ISL_501893|1769667|A/Washington/9316/2019||2019-02-14, 2019.12, 0.038033, 0.000551
EPI_ISL_349844|1408434|A/Hawaii/16/2019|Original|2019-03-02, 2019.17, 0.036857, -0.000811
EPI_ISL_387305|1576500|A/Washington/8559/2019|Original|2019-01-30, 2019.08, 0.036858, -0.000474
EPI_ISL_358948|1455611|A/Washington/41/2019|Original|2019-01-16, 2019.04, 0.036858, -0.000325
EPI_ISL_354267|1433349|A/Vermont/16/2019|Original|2019-03-16, 2019.21, 0.037442, -0.000375
EPI_ISL_380951|1563879|A/Texas/313/2019|Original|2019-03-11, 2019.19, 0.036861, -0.000882
EPI_ISL_380934|1563743|A/Texas/311/2019|Original|2019-03-11, 2019.19, 0.036861, -0.000882
EPI_ISL_380944|1563823|A/Texas/312/2019|Original|2019-03-11, 2019.19, 0.036861, -0.000882
EPI_ISL_366814|1502131|A/California/NHRC-OID_SEA0179/2019||2019-02-26, 2019.15, 0.038612, 0.001018
EPI_ISL_380285|1558598|A/Washington/198/2019|Original|2019-02-12, 2019.12, 0.039194, 0.001712
EPI_ISL_342298|1372919|A/Colorado/08/2019|Original|2019-01-26, 2019.07, 0.036859, -0.000436
EPI_ISL_335886|1344913|A/District_Of_Columbia/32/2018|Original|2018-12-10, 2018.93, 0.036281, -0.000492
EPI_ISL_340975|1367666|A/Idaho/39/2018|Original|2018-11-22, 2018.88, 0.036281, -0.000306
EPI_ISL_331986|1323964|A/Idaho/26/2018|Original|2018-10-28, 2018.82, 0.036281, -0.000083
EPI_ISL_332614|1328149|A/Idaho/28/2018|Original|2018-11-08, 2018.84, 0.036281, -0.000157
EPI_ISL_358793|1454387|A/Washington/07/2019|Original|2019-01-08, 2019.02, 0.036281, -0.000828
EPI_ISL_331987|1323972|A/Idaho/27/2018|Original|2018-11-01, 2018.82, 0.036281, -0.000083
EPI_ISL_333809|1334804|A/Oregon/25/2018|Original|2018-11-28, 2018.9, 0.036281, -0.000381
EPI_ISL_340978|1367690|A/Idaho/02/2019|Original|2019-01-17, 2019.05, 0.036281, -0.000940
EPI_ISL_334299|1337828|A/Oregon/26/2018|Original|2018-12-10, 2018.93, 0.036284, -0.000490
EPI_ISL_358789|1454355|A/Washington/05/2019|Original|2019-01-08, 2019.02, 0.036868, -0.000241
EPI_ISL_359574|1460584|A/Washington/137/2019|Original|2019-01-30, 2019.08, 0.037450, 0.000117
EPI_ISL_359570|1460552|A/Washington/144/2019|Original|2019-02-01, 2019.08, 0.037452, 0.000120
EPI_ISL_358962|1455722|A/Washington/53/2019|Original|2019-01-21, 2019.06, 0.037452, 0.000194
EPI_ISL_369971|1517260|A/Washington/8243/2019|Original|2019-01-28, 2019.08, 0.036868, -0.000465
EPI_ISL_340977|1367682|A/Idaho/41/2018|Original|2018-12-18, 2018.95, 0.036870, 0.000022
EPI_ISL_369991|1517839|A/Idaho/8133/2019|Original|2019-01-18, 2019.05, 0.037453, 0.000232
EPI_ISL_370546|1520511|A/Texas/7894/2019|Original|2019-01-07, 2019.02, 0.036875, -0.000234
EPI_ISL_340976|1367674|A/Idaho/40/2018|Original|2018-12-03, 2018.91, 0.036875, 0.000176
EPI_ISL_358918|1455373|A/Michigan/62/2019|Original|2019-01-29, 2019.08, 0.035669, -0.001663
EPI_ISL_359204|1457641|A/Wisconsin/80/2019|Original|2019-02-13, 2019.12, 0.035669, -0.001813
EPI_ISL_358919|1455381|A/Michigan/63/2019|Original|2019-01-29, 2019.08, 0.035669, -0.001663
EPI_ISL_380830|1562924|A/Wisconsin/544/2019|Original|2019-04-18, 2019.3, 0.037996, -0.000156
EPI_ISL_392618|1597770|A/Arizona/32/2019|Original|2019-07-11, 2019.52, 0.038583, -0.000389
EPI_ISL_362301|1480163|A/District_Of_Columbia/28/2019|Original|2019-04-12, 2019.28, 0.038582, 0.000504
EPI_ISL_380301|1558724|A/Washington/221/2019|Original|2019-02-15, 2019.12, 0.037417, -0.000064
EPI_ISL_380710|1561975|A/Washington/606/2019|Original|2019-03-30, 2019.25, 0.038004, 0.000038
EPI_ISL_502035|1770929|A/Texas/9800/2019||2019-04-19, 2019.3, 0.038586, 0.000434
EPI_ISL_502015|1770751|A/Texas/9799/2019||2019-04-19, 2019.3, 0.038586, 0.000434
EPI_ISL_355523|1437883|A/Michigan/276/2019|Original|2019-03-21, 2019.22, 0.035669, -0.002185
EPI_ISL_358987|1455919|A/Wisconsin/53/2019|Original|2019-02-03, 2019.09, 0.036255, -0.001115
EPI_ISL_340998|1367850|A/Florida/09/2019|Original|2019-01-19, 2019.05, 0.036255, -0.000965
EPI_ISL_359199|1457601|A/Wisconsin/73/2019|Original|2019-02-11, 2019.11, 0.036255, -0.001189
EPI_ISL_358986|1455911|A/Wisconsin/51/2019|Original|2019-02-02, 2019.09, 0.036255, -0.001115
EPI_ISL_410839|1693231|A/Colorado/54/2019|Original|2019-12-29, 2019.98, 0.039752, -0.000934
EPI_ISL_2524901|1872333|A/Texas/117/2020|Original|2020-02-03, 2020.09, 0.037418, -0.003678
EPI_ISL_2584109|1876297|A/Michigan/475/2019|Original|2019-12-26, 2019.98, 0.038015, -0.002671
EPI_ISL_400947|1642478|A/California/215/2019|Original|2019-11-28, 2019.9, 0.037998, -0.002389
EPI_ISL_402533|1650148|A/Washington/667/2019|Original|2019-11-07, 2019.84, 0.036839, -0.003325
EPI_ISL_2584124|1876351|A/Michigan/474/2019|Original|2019-12-23, 2019.97, 0.036841, -0.003807
EPI_ISL_394978|1606715|A/Michigan/441/2019|Original|2019-09-08, 2019.68, 0.036841, -0.002727
EPI_ISL_390304|1588433|A/Pennsylvania/1015/2019|Original|2019-08-18, 2019.62, 0.036841, -0.002503
EPI_ISL_398863|1631314|A/New_Jersey/37/2019|Original|2019-10-24, 2019.81, 0.036841, -0.003211
EPI_ISL_400048|1636692|A/California/204/2019|Original|2019-11-07, 2019.84, 0.038011, -0.002154
EPI_ISL_402579|1650505|A/Missouri/28/2019|Original|2019-12-10, 2019.93, 0.038008, -0.002491
EPI_ISL_402585|1650553|A/Indiana/43/2019|Original|2019-12-05, 2019.92, 0.037432, -0.003031
EPI_ISL_412242|1697387|A/West_Virginia/01/2020|Original|2020-01-12, 2020.03, 0.037432, -0.003440
EPI_ISL_404506|1661592|A/Montana/64/2019|Original|2019-12-14, 2019.94, 0.038592, -0.001945
EPI_ISL_404498|1661528|A/North_Dakota/37/2019|Original|2019-12-27, 2019.98, 0.039759, -0.000927
EPI_ISL_427988|1730142|A/South_Dakota/11634/2020|Original|2020-01-23, 2020.06, 0.038009, -0.002975
EPI_ISL_414843|1709659|A/South_Dakota/11228/2020|Original|2020-01-14, 2020.04, 0.037430, -0.003480
EPI_ISL_414212|1707359|A/Virginia/10927/2019|Original|2019-12-30, 2019.99, 0.038592, -0.002132
EPI_ISL_405472|1668112|A/Texas/10346/2019|Original|2019-12-09, 2019.93, 0.038010, -0.002490
EPI_ISL_409560|1687147|A/Vermont/26/2019|Original|2019-11-13, 2019.86, 0.037428, -0.002811
EPI_ISL_410830|1693159|A/Wisconsin/32/2020|Original|2020-01-15, 2020.04, 0.039175, -0.001735
EPI_ISL_2258100|1863037|A/Wisconsin/18/2020|Original|2020-01-10, 2020.03, 0.039178, -0.001695
EPI_ISL_2557546|1873257|A/Wisconsin/65/2020|Original|2020-01-20, 2020.05, 0.038603, -0.002344
EPI_ISL_2532302|1872861|A/Wisconsin/78/2020|Original|2020-01-23, 2020.06, 0.039185, -0.001800
EPI_ISL_2532310|1872876|A/Wisconsin/79/2020|Original|2020-01-23, 2020.06, 0.039184, -0.001800
EPI_ISL_2557648|1873464|A/Wisconsin/67/2020|Original|2020-01-20, 2020.05, 0.038600, -0.002346
EPI_ISL_2532298|1872853|A/Wisconsin/64/2020|Original|2020-01-19, 2020.05, 0.038600, -0.002346
EPI_ISL_2258103|1863063|A/Wisconsin/13/2020|Original|2020-01-08, 2020.02, 0.038600, -0.002235
EPI_ISL_2258151|1863462|A/Wisconsin/08/2020|Original|2020-01-07, 2020.02, 0.038600, -0.002235
EPI_ISL_2258122|1863217|A/Wisconsin/11/2020|Original|2020-01-07, 2020.02, 0.038600, -0.002235
EPI_ISL_2532333|1873027|A/Wisconsin/60/2020|Original|2020-01-16, 2020.04, 0.038600, -0.002309
EPI_ISL_2258125|1863241|A/Wisconsin/24/2020|Original|2020-01-14, 2020.04, 0.038600, -0.002309
EPI_ISL_2258153|1863483|A/Wisconsin/05/2020|Original|2020-01-02, 2020.01, 0.038600, -0.002197
EPI_ISL_335945|1345371|A/New_York/56/2018|Original|2018-12-17, 2018.95, 0.037416, 0.000568
EPI_ISL_348076|1396775|A/Wyoming/13/2019|Original|2019-02-25, 2019.15, 0.036839, -0.000754
EPI_ISL_366908|1502701|A/Missouri/8775/2019|Original|2019-02-28, 2019.16, 0.036842, -0.000789
EPI_ISL_339613|1361349|A/Minnesota/02/2019|Original|2019-01-11, 2019.03, 0.037426, 0.000280
EPI_ISL_370519|1520484|A/New_Jersey/7854/2019|Original|2019-01-07, 2019.02, 0.037428, 0.000319
EPI_ISL_380337|1559008|A/Washington/308/2019|Original|2019-03-01, 2019.17, 0.038592, 0.000924
EPI_ISL_358794|1454395|A/Washington/08/2019|Original|2019-01-08, 2019.02, 0.038015, 0.000906
EPI_ISL_370097|1518301|A/Washington/8401/2019|Original|2019-01-25, 2019.07, 0.038595, 0.001299
EPI_ISL_358806|1454490|A/Washington/18/2019|Original|2019-01-10, 2019.03, 0.037435, 0.000289
EPI_ISL_370522|1520487|A/Ohio/7865/2019|Original|2019-01-08, 2019.02, 0.037435, 0.000326
EPI_ISL_359157|1457266|A/Washington/68/2019|Original|2019-01-23, 2019.06, 0.037435, 0.000177
EPI_ISL_370525|1520490|A/Ohio/7868/2019|Original|2019-01-10, 2019.03, 0.037435, 0.000289
EPI_ISL_348104|1396978|A/Indiana/12/2019|Original|2019-02-15, 2019.12, 0.037435, -0.000047
EPI_ISL_369798|1516837|A/Ohio/8053/2019|Original|2019-01-22, 2019.06, 0.037435, 0.000177
EPI_ISL_348020|1396382|A/Indiana/16/2019|Original|2019-03-04, 2019.18, 0.037435, -0.000270
EPI_ISL_339571|1361031|A/Washington/199/2018|Original|2018-12-21, 2018.96, 0.037435, 0.000550
EPI_ISL_359463|1459701|A/Michigan/170/2019|Original|2019-02-28, 2019.16, 0.037435, -0.000196
EPI_ISL_342344|1373287|A/California/20/2019|Original|2019-01-06, 2019.02, 0.037425, 0.000316
EPI_ISL_348075|1396767|A/Wyoming/15/2019|Original|2019-03-01, 2019.17, 0.037428, -0.000240
EPI_ISL_333786|1334620|A/Utah/46/2018|Original|2018-12-05, 2018.92, 0.038011, 0.001275
EPI_ISL_333829|1334959|A/Massachusetts/31/2018|Original|2018-11-30, 2018.9, 0.038594, 0.001933
EPI_ISL_340981|1367714|A/Oregon/31/2018|Original|2018-12-29, 2018.98, 0.037432, 0.000472
EPI_ISL_336623|1349446|A/New_Hampshire/36/2018|Original|2018-12-27, 2018.98, 0.038600, 0.001640
EPI_ISL_335757|1343880|A/South_Dakota/58/2018|Original|2018-12-19, 2018.96, 0.038018, 0.001133
EPI_ISL_339589|1361172|A/California/05/2019|Original|2019-01-03, 2019.01, 0.038018, 0.000947
EPI_ISL_351865|1420782|A/Texas/118/2019|Original|2019-03-13, 2019.2, 0.038021, 0.000241
EPI_ISL_348042|1396527|A/Texas/54/2019|Original|2019-02-13, 2019.12, 0.038021, 0.000539
EPI_ISL_333772|1334508|A/Alaska/60/2018|Original|2018-11-25, 2018.89, 0.037437, 0.000813
EPI_ISL_338669|1357306|A/Louisiana/02/2019|Original|2019-01-08, 2019.02, 0.037437, 0.000328
EPI_ISL_353353|1427164|A/Virginia/10/2019|Original|2019-01-22, 2019.06, 0.037437, 0.000179
EPI_ISL_369975|1517264|A/Washington/8249/2019|Original|2019-01-24, 2019.07, 0.037437, 0.000142
EPI_ISL_332584|1327911|A/Texas/143/2018|Original|2018-11-19, 2018.87, 0.037437, 0.000887
EPI_ISL_333822|1334906|A/Maryland/51/2018|Original|2018-11-18, 2018.87, 0.037437, 0.000887
