#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
EPI_ISL_501868|1769642|A/Montana/9237/2019||2019-03-25, 2019.23, 0.035390, -0.002956
EPI_ISL_359115|1456936|A/Pennsylvania/610/2019|Original|2019-02-17, 2019.13, 0.035390, -0.002580
EPI_ISL_359136|1457101|A/Pennsylvania/597/2019|Original|2019-02-14, 2019.12, 0.035390, -0.002542
EPI_ISL_358653|1453272|A/Pennsylvania/49/2019|Original|2019-01-24, 2019.07, 0.035390, -0.002354
EPI_ISL_348047|1396564|A/Iowa/13/2019|Original|2019-02-15, 2019.12, 0.035390, -0.002542
EPI_ISL_380434|1559778|A/Michigan/370/2019|Original|2019-04-01, 2019.25, 0.035390, -0.003031
EPI_ISL_342291|1372863|A/Minnesota/07/2019|Original|2019-01-25, 2019.07, 0.035390, -0.002354
EPI_ISL_354260|1433293|A/Oregon/15/2019|Original|2019-02-28, 2019.16, 0.035390, -0.002692
EPI_ISL_358780|1454283|A/Washington/216/2018|Original|2018-12-27, 2018.98, 0.035390, -0.002015
EPI_ISL_366874|1502539|A/Virginia/NHRC-OID_FDX130162/2019||2019-02-08, 2019.1, 0.035390, -0.002467
EPI_ISL_358634|1453122|A/Michigan/26/2019|Original|2019-01-22, 2019.06, 0.035390, -0.002316
EPI_ISL_336597|1349246|A/Colorado/40/2018|Original|2018-12-31, 2018.99, 0.035390, -0.002052
EPI_ISL_359329|1458638|A/Pennsylvania/640/2019|Original|2019-02-17, 2019.13, 0.035390, -0.002580
EPI_ISL_353409|1427609|A/Wisconsin/387/2019|Original|2019-03-25, 2019.23, 0.035390, -0.002956
EPI_ISL_348245|1398228|A/Montana/17/2019|Original|2019-02-18, 2019.13, 0.035390, -0.002580
EPI_ISL_359325|1458607|A/Pennsylvania/723/2019|Original|2019-03-05, 2019.18, 0.035390, -0.002768
EPI_ISL_339636|1361488|A/Pennsylvania/04/2019|Original|2019-01-08, 2019.02, 0.035390, -0.002165
EPI_ISL_358647|1453224|A/Pennsylvania/35/2019|Original|2019-01-19, 2019.05, 0.035390, -0.002278
EPI_ISL_358654|1453280|A/Pennsylvania/37/2019|Original|2019-01-19, 2019.05, 0.035390, -0.002278
EPI_ISL_369945|1517234|A/Oklahoma/8199/2019|Original|2019-01-29, 2019.08, 0.035390, -0.002391
EPI_ISL_358868|1454979|A/Pennsylvania/539/2019|Original|2019-02-07, 2019.1, 0.035390, -0.002467
EPI_ISL_359299|1458400|A/Pennsylvania/654/2019|Original|2019-02-22, 2019.14, 0.035390, -0.002617
EPI_ISL_356178|1441662|A/Oregon/19/2019|Original|2019-03-29, 2019.24, 0.035390, -0.002994
EPI_ISL_348006|1396277|A/Texas/110/2019|Original|2019-02-11, 2019.11, 0.035390, -0.002504
EPI_ISL_342341|1373263|A/Utah/09/2019|Original|2019-01-29, 2019.08, 0.035390, -0.002391
EPI_ISL_358657|1453304|A/Pennsylvania/43/2019|Original|2019-01-23, 2019.06, 0.035390, -0.002316
EPI_ISL_336594|1349222|A/Hawaii/75/2018|Original|2018-12-15, 2018.95, 0.035390, -0.001902
EPI_ISL_355516|1437828|A/Louisiana/30/2019|Original|2019-04-08, 2019.27, 0.037136, -0.001360
EPI_ISL_354334|1433876|A/New_Mexico/27/2019|Original|2019-04-09, 2019.27, 0.035975, -0.002522
EPI_ISL_362311|1480238|A/North_Carolina/23/2019|Original|2019-04-13, 2019.28, 0.036557, -0.001977
EPI_ISL_372727|1528522|A/North_Dakota/9096/2019|Original|2019-03-19, 2019.22, 0.036557, -0.001751
EPI_ISL_359779|1462203|A/Wisconsin/264/2019|Original|2019-03-10, 2019.19, 0.037720, -0.000475
EPI_ISL_362300|1480155|A/District_Of_Columbia/29/2019|Original|2019-04-13, 2019.28, 0.037140, -0.001394
EPI_ISL_354293|1433554|A/Florida/28/2019|Original|2019-03-01, 2019.17, 0.036560, -0.001560
EPI_ISL_354335|1433884|A/California/120/2019|Original|2019-03-18, 2019.21, 0.037143, -0.001128
EPI_ISL_355486|1437590|A/District_Of_Columbia/21/2019|Original|2019-04-01, 2019.25, 0.037144, -0.001278
EPI_ISL_359808|1462433|A/Wisconsin/317/2019|Original|2019-03-14, 2019.2, 0.036560, -0.001673
EPI_ISL_359828|1462593|A/Wisconsin/355/2019|Original|2019-03-18, 2019.21, 0.036560, -0.001711
EPI_ISL_340995|1367826|A/California/14/2019|Original|2019-01-08, 2019.02, 0.037143, -0.000412
EPI_ISL_340986|1367754|A/California/15/2019|Original|2019-01-08, 2019.02, 0.037143, -0.000412
EPI_ISL_359659|1461252|A/Michigan/219/2019|Original|2019-03-08, 2019.19, 0.037144, -0.001051
EPI_ISL_380296|1558685|A/Washington/212/2019|Original|2019-02-14, 2019.12, 0.037140, -0.000792
EPI_ISL_356191|1441767|A/California/129/2019|Original|2019-04-05, 2019.26, 0.036562, -0.001897
EPI_ISL_359231|1457857|A/Washington/122/2019|Original|2019-02-05, 2019.1, 0.036562, -0.001295
EPI_ISL_359175|1457409|A/Washington/83/2019|Original|2019-01-24, 2019.07, 0.036562, -0.001182
EPI_ISL_348227|1398075|A/Delaware/14/2019|Original|2019-02-18, 2019.13, 0.035972, -0.001997
EPI_ISL_353386|1427427|A/Utah/24/2019|Original|2019-02-23, 2019.15, 0.037140, -0.000904
EPI_ISL_371898|1523792|A/California/NHRC-OID_FDX12189/2018||2018-11-26, 2018.89, 0.035979, -0.001086
EPI_ISL_339590|1361180|A/California/03/2019|Original|2019-01-02, 2019.01, 0.035979, -0.001538
EPI_ISL_359337|1458702|A/Pennsylvania/682/2019|Original|2019-02-26, 2019.15, 0.036557, -0.001487
EPI_ISL_348018|1396366|A/Michigan/124/2019|Original|2019-02-20, 2019.14, 0.038318, 0.000311
EPI_ISL_359601|1460792|A/Pennsylvania/841/2019|Original|2019-03-20, 2019.22, 0.038899, 0.000590
EPI_ISL_359050|1456418|A/Michigan/107/2019|Original|2019-02-15, 2019.12, 0.040061, 0.002129
EPI_ISL_342313|1373039|A/Arizona/10/2019|Original|2019-01-20, 2019.05, 0.038900, 0.001232
EPI_ISL_359291|1458336|A/Pennsylvania/651/2019|Original|2019-02-22, 2019.14, 0.038903, 0.000896
EPI_ISL_366426|1499427|A/Ohio/8631/2019|Original|2019-02-07, 2019.1, 0.039487, 0.001631
EPI_ISL_359328|1458630|A/Pennsylvania/732/2019|Original|2019-03-06, 2019.18, 0.039489, 0.001332
EPI_ISL_359604|1460816|A/Pennsylvania/844/2019|Original|2019-03-20, 2019.22, 0.040071, 0.001763
EPI_ISL_359369|1458958|A/Pennsylvania/789/2019|Original|2019-03-14, 2019.2, 0.040071, 0.001838
EPI_ISL_366708|1501110|A/New_York/8979/2019|Original|2019-02-12, 2019.12, 0.038908, 0.000976
EPI_ISL_348043|1396533|A/Louisiana/18/2019|Original|2019-01-20, 2019.05, 0.039492, 0.001824
EPI_ISL_359287|1458304|A/Tennessee/52/2019|Original|2019-03-13, 2019.2, 0.040075, 0.001842
EPI_ISL_359248|1457993|A/Tennessee/47/2019|Original|2019-03-11, 2019.19, 0.040657, 0.002462
EPI_ISL_359232|1457865|A/Washington/125/2019|Original|2019-02-06, 2019.1, 0.038917, 0.001061
EPI_ISL_359109|1456888|A/Pennsylvania/606/2019|Original|2019-02-16, 2019.13, 0.040083, 0.002113
EPI_ISL_348069|1396725|A/Oregon/09/2019|Original|2019-02-14, 2019.12, 0.040083, 0.002151
EPI_ISL_359564|1460504|A/Washington/143/2019|Original|2019-02-01, 2019.08, 0.039497, 0.001716
EPI_ISL_354303|1433633|A/Connecticut/24/2019|Original|2019-03-15, 2019.21, 0.040662, 0.002392
EPI_ISL_380385|1559388|A/Pennsylvania/894/2019|Original|2019-03-27, 2019.24, 0.039502, 0.001118
EPI_ISL_359669|1461332|A/Michigan/230/2019|Original|2019-03-11, 2019.19, 0.039502, 0.001306
EPI_ISL_359663|1461284|A/Michigan/220/2019|Original|2019-03-08, 2019.19, 0.039502, 0.001306
EPI_ISL_354262|1433309|A/Arizona/20/2019|Original|2019-03-21, 2019.22, 0.039497, 0.001188
EPI_ISL_359269|1458160|A/Tennessee/38/2019|Original|2019-02-20, 2019.14, 0.039499, 0.001492
EPI_ISL_357925|1448815|A/Wisconsin/401/2019|Original|2019-04-23, 2019.31, 0.040664, 0.002017
EPI_ISL_355484|1437574|A/Wisconsin/392/2019|Original|2019-03-28, 2019.24, 0.039504, 0.001120
EPI_ISL_359540|1460313|A/Wisconsin/109/2019|Original|2019-02-19, 2019.13, 0.039504, 0.001534
EPI_ISL_380834|1562956|A/Wisconsin/548/2019|Original|2019-04-25, 2019.32, 0.039504, 0.000819
EPI_ISL_359320|1458568|A/Pennsylvania/711/2019|Original|2019-03-04, 2019.18, 0.038915, 0.000757
EPI_ISL_369701|1516065|A/Hawaii/7993/2019|Original|2019-01-07, 2019.02, 0.038915, 0.001360
EPI_ISL_366810|1502099|A/California/NHRC-OID_QV1324/2019||2019-01-28, 2019.08, 0.038915, 0.001134
EPI_ISL_380295|1558677|A/Washington/201/2019|Original|2019-02-12, 2019.12, 0.038915, 0.000983
EPI_ISL_369917|1517206|A/Nevada/8154/2019|Original|2019-01-18, 2019.05, 0.038915, 0.001247
EPI_ISL_359302|1458424|A/Pennsylvania/668/2019|Original|2019-02-25, 2019.15, 0.038915, 0.000870
EPI_ISL_340943|1367410|A/Louisiana/05/2019|Original|2019-01-17, 2019.05, 0.038915, 0.001247
EPI_ISL_387247|1576037|A/Nevada/8472/2019|Original|2019-02-06, 2019.1, 0.038915, 0.001058
EPI_ISL_366754|1501742|A/California/NHRC-OID_QV318/2019||2019-01-08, 2019.02, 0.038915, 0.001360
EPI_ISL_348192|1397757|A/California/64/2019|Original|2019-02-13, 2019.12, 0.038915, 0.000983
EPI_ISL_359164|1457322|A/Washington/70/2019|Original|2019-01-23, 2019.06, 0.038915, 0.001209
EPI_ISL_354266|1433341|A/California/115/2019|Original|2019-03-01, 2019.17, 0.038915, 0.000795
EPI_ISL_342347|1373311|A/California/28/2019|Original|2019-01-22, 2019.06, 0.038915, 0.001209
EPI_ISL_354294|1433562|A/Florida/29/2019|Original|2019-03-04, 2019.18, 0.038915, 0.000757
EPI_ISL_369703|1516067|A/Illinois/7997/2019|Original|2019-01-08, 2019.02, 0.038915, 0.001360
EPI_ISL_386879|1573972|A/North_Dakota/26/2019|Original|2019-07-14, 2019.53, 0.037730, -0.001746
EPI_ISL_501942|1770245|A/Hawaii/9221/2019||2019-03-18, 2019.21, 0.038319, 0.000048
EPI_ISL_359731|1461821|A/Wisconsin/175/2019|Original|2019-02-27, 2019.16, 0.038313, 0.000230
EPI_ISL_359547|1460368|A/Wisconsin/117/2019|Original|2019-02-20, 2019.14, 0.037733, -0.000274
EPI_ISL_353352|1427156|A/Kentucky/11/2019|Original|2019-02-10, 2019.11, 0.035982, -0.001912
EPI_ISL_355482|1437558|A/Missouri/24/2019|Original|2019-04-01, 2019.25, 0.035982, -0.002440
EPI_ISL_359832|1462625|A/Wisconsin/359/2019|Original|2019-03-18, 2019.21, 0.037146, -0.001124
EPI_ISL_380830|1562924|A/Wisconsin/544/2019|Original|2019-04-18, 2019.3, 0.038310, -0.000300
EPI_ISL_392618|1597770|A/Arizona/32/2019|Original|2019-07-11, 2019.52, 0.038898, -0.000540
EPI_ISL_362301|1480163|A/District_Of_Columbia/28/2019|Original|2019-04-12, 2019.28, 0.038897, 0.000363
EPI_ISL_380301|1558724|A/Washington/221/2019|Original|2019-02-15, 2019.12, 0.037731, -0.000201
EPI_ISL_380710|1561975|A/Washington/606/2019|Original|2019-03-30, 2019.25, 0.038319, -0.000103
EPI_ISL_502035|1770929|A/Texas/9800/2019||2019-04-19, 2019.3, 0.038902, 0.000292
EPI_ISL_502015|1770751|A/Texas/9799/2019||2019-04-19, 2019.3, 0.038902, 0.000292
EPI_ISL_359188|1457513|A/Wisconsin/88/2019|Original|2019-02-17, 2019.13, 0.037152, -0.000817
VDL|A/swine/Michigan/57548/2019|H1N1|HA|swine|2019-07-31, 2019.58, 0.039495, -0.000169
VDL|A/swine/Michigan/77783/2019|Mixed|HA|swine|2019-10-15, 2019.78, 0.039496, -0.000921
EPI_ISL_354263|1433317|A/Arizona/22/2019|Original|2019-03-22, 2019.22, 0.037150, -0.001158
EPI_ISL_344751|1382555|A/Ohio/04/2019|Original|2019-02-06, 2019.1, 0.037732, -0.000124
EPI_ISL_369720|1516084|A/Ohio/8047/2019|Original|2019-01-16, 2019.04, 0.037148, -0.000482
EPI_ISL_342287|1372831|A/Illinois/07/2019|Original|2019-01-28, 2019.08, 0.036568, -0.001213
EPI_ISL_387179|1575416|A/Oklahoma/8505/2019|Original|2019-02-04, 2019.09, 0.036568, -0.001251
EPI_ISL_354285|1433492|A/West_Virginia/21/2019|Original|2019-03-08, 2019.19, 0.036568, -0.001627
EPI_ISL_359059|1456490|A/Michigan/80/2019|Original|2019-02-06, 2019.1, 0.035981, -0.001875
EPI_ISL_359541|1460321|A/Wisconsin/110/2019|Original|2019-02-19, 2019.13, 0.036565, -0.001404
EPI_ISL_355487|1437598|A/District_Of_Columbia/19/2019|Original|2019-03-23, 2019.23, 0.036569, -0.001777
EPI_ISL_356213|1441940|A/Wisconsin/399/2019|Original|2019-04-14, 2019.28, 0.036569, -0.001965
EPI_ISL_380581|1560949|A/Wisconsin/486/2019|Original|2019-03-30, 2019.25, 0.036571, -0.001850
EPI_ISL_348109|1397018|A/Wisconsin/68/2019|Original|2019-03-03, 2019.17, 0.035991, -0.002129
EPI_ISL_380532|1560566|A/Wisconsin/435/2019|Original|2019-03-23, 2019.23, 0.035991, -0.002355
EPI_ISL_359800|1462370|A/Wisconsin/305/2019|Original|2019-03-13, 2019.2, 0.035994, -0.002239
EPI_ISL_359834|1462641|A/Wisconsin/361/2019|Original|2019-03-18, 2019.21, 0.036579, -0.001692
EPI_ISL_342295|1372895|A/Wisconsin/29/2019|Original|2019-02-01, 2019.08, 0.036579, -0.001202
EPI_ISL_392593|1597575|A/Iowa/41/2019|Original|2019-09-04, 2019.67, 0.038335, -0.001668
EPI_ISL_355513|1437804|A/Minnesota/27/2019|Original|2019-04-13, 2019.28, 0.037161, -0.001373
EPI_ISL_359360|1458886|A/Pennsylvania/762/2019|Original|2019-03-10, 2019.19, 0.036581, -0.001614
EPI_ISL_358652|1453264|A/Pennsylvania/48/2019|Original|2019-01-24, 2019.07, 0.035397, -0.002346
EPI_ISL_505755|1789273|A/California/NHRC_OID_FDX40856/2019||2019-02-22, 2019.14, 0.035399, -0.002608
EPI_ISL_369921|1517210|A/New_Mexico/8160/2019|Original|2019-01-28, 2019.08, 0.037150, -0.000631
EPI_ISL_348074|1396760|A/Washington/129/2019|Original|2019-02-13, 2019.12, 0.038333, 0.000401
EPI_ISL_358947|1455603|A/Washington/40/2019|Original|2019-01-16, 2019.04, 0.038333, 0.000703
EPI_ISL_359649|1461172|A/Michigan/206/2019|Original|2019-03-06, 2019.18, 0.037157, -0.001001
EPI_ISL_359777|1462187|A/Wisconsin/255/2019|Original|2019-03-08, 2019.19, 0.037737, -0.000458
EPI_ISL_354259|1433285|A/Oregon/18/2019|Original|2019-03-16, 2019.21, 0.036570, -0.001701
EPI_ISL_354298|1433593|A/Delaware/21/2019|Original|2019-03-11, 2019.19, 0.037154, -0.001042
EPI_ISL_369891|1517180|A/Arizona/8105/2019|Original|2019-01-24, 2019.07, 0.037156, -0.000587
EPI_ISL_359012|1456117|A/Texas/73/2019|Original|2019-01-25, 2019.07, 0.038320, 0.000576
EPI_ISL_359517|1460131|A/Pennsylvania/803/2019|Original|2019-03-06, 2019.18, 0.036569, -0.001589
EPI_ISL_348231|1398096|A/Massachusetts/11/2019|Original|2019-02-10, 2019.11, 0.037155, -0.000739
EPI_ISL_331995|1324035|A/Michigan/403/2018|Original|2018-10-12, 2018.77, 0.036571, -0.000043
EPI_ISL_371852|1523423|A/California/NHRC-OID_BOX-ILI-0007/2019||2019-01-21, 2019.06, 0.038324, 0.000618
EPI_ISL_331971|1323844|A/Arizona/43/2018|Original|2018-10-07, 2018.76, 0.035991, -0.000585
VDL|A/swine/Pennsylvania/87350/2018|H1N1|HA|swine|2018-12-12, 2018.94, 0.035991, -0.001263
EPI_ISL_332624|1328227|A/Pennsylvania/507/2018|Original|2018-11-17, 2018.87, 0.035991, -0.000999
EPI_ISL_376410|1538390|A/Maryland/7527/2018|Original|2018-10-22, 2018.8, 0.035991, -0.000736
EPI_ISL_331435|1320178|A/Wisconsin/498/2018|Original|2018-10-25, 2018.81, 0.035991, -0.000773
EPI_ISL_344773|1382725|A/Hawaii/07/2019|Original|2019-01-30, 2019.08, 0.035991, -0.001790
EPI_ISL_370101|1518305|A/Washington/8407/2019|Original|2019-02-01, 2019.08, 0.036574, -0.001207
EPI_ISL_369970|1517259|A/Washington/8240/2019|Original|2019-01-28, 2019.08, 0.036574, -0.001207
EPI_ISL_387301|1576468|A/Washington/8553/2019|Original|2019-02-04, 2019.09, 0.036574, -0.001245
EPI_ISL_344794|1382889|A/Texas/37/2019|Original|2019-01-30, 2019.08, 0.035996, -0.001785
EPI_ISL_353383|1427403|A/New_Mexico/21/2019|Original|2019-03-19, 2019.22, 0.036578, -0.001730
EPI_ISL_364564|1490681|A/Florida/66/2019|Original|2019-05-10, 2019.36, 0.037741, -0.001094
EPI_ISL_380685|1561775|A/Washington/532/2019|Original|2019-03-21, 2019.22, 0.038911, 0.000603
EPI_ISL_380965|1563989|A/Michigan/423/2019|Original|2019-04-20, 2019.3, 0.037743, -0.000866
EPI_ISL_501883|1769657|A/Ohio/9271/2019||2019-03-26, 2019.24, 0.037165, -0.001219
EPI_ISL_501875|1769649|A/Ohio/9257/2019||2019-03-27, 2019.24, 0.037165, -0.001219
EPI_ISL_359679|1461413|A/Michigan/244/2019|Original|2019-03-13, 2019.2, 0.037165, -0.001068
EPI_ISL_369982|1517767|A/Delaware/8117/2019|Original|2019-01-25, 2019.07, 0.037165, -0.000579
EPI_ISL_502038|1770953|A/Texas/9803/2019||2019-04-27, 2019.32, 0.035996, -0.002689
MK881759|A/swine/Iowa/A02245107/2019|H1N1|USA|04/18/2019, 2019.3, 0.038333, -0.000277
EPI_ISL_369809|1516925|A/Texas/8066/2019|Original|2019-01-16, 2019.04, 0.036578, -0.001053
EPI_ISL_353413|1427641|A/Illinois/21/2019|Original|2019-03-09, 2019.19, 0.037155, -0.001040
EPI_ISL_339608|1361309|A/Illinois/02/2019|Original|2019-01-06, 2019.02, 0.036578, -0.000977
EPI_ISL_339637|1361496|A/District_Of_Columbia/02/2019|Original|2019-01-02, 2019.01, 0.036580, -0.000937
EPI_ISL_349789|1408009|A/Illinois/17/2019|Original|2019-03-03, 2019.17, 0.038334, 0.000214
EPI_ISL_369766|1516581|A/Maryland/8005/2019|Original|2019-01-15, 2019.04, 0.037752, 0.000121
EPI_ISL_366428|1499429|A/Ohio/8635/2019|Original|2019-02-09, 2019.11, 0.036583, -0.001311
EPI_ISL_354271|1433381|A/Maryland/16/2019|Original|2019-03-15, 2019.21, 0.036583, -0.001688
EPI_ISL_341001|1367873|A/Maryland/65/2018|Original|2018-12-23, 2018.97, 0.036583, -0.000784
EPI_ISL_344750|1382548|A/Ohio/03/2019|Original|2019-02-01, 2019.08, 0.036583, -0.001198
EPI_ISL_346002|1385537|A/Maryland/07/2019|Original|2019-01-21, 2019.06, 0.036583, -0.001123
EPI_ISL_387200|1575437|A/Washington/8555/2019|Original|2019-01-29, 2019.08, 0.036575, -0.001206
EPI_ISL_333816|1334859|A/New_Hampshire/33/2018|Original|2018-11-28, 2018.9, 0.037159, 0.000055
EPI_ISL_358690|1453567|A/Pennsylvania/88/2019|Original|2019-02-02, 2019.09, 0.036573, -0.001246
EPI_ISL_359113|1456920|A/Pennsylvania/617/2019|Original|2019-02-18, 2019.13, 0.035998, -0.001971
EPI_ISL_359308|1458472|A/Pennsylvania/678/2019|Original|2019-02-26, 2019.15, 0.035998, -0.002047
EPI_ISL_359347|1458782|A/Pennsylvania/735/2019|Original|2019-03-06, 2019.18, 0.035996, -0.002162
EPI_ISL_359330|1458646|A/Pennsylvania/641/2019|Original|2019-02-18, 2019.13, 0.035996, -0.001974
EPI_ISL_359345|1458766|A/Pennsylvania/739/2019|Original|2019-03-07, 2019.18, 0.035996, -0.002162
EPI_ISL_359293|1458352|A/Pennsylvania/653/2019|Original|2019-02-22, 2019.14, 0.035996, -0.002011
EPI_ISL_359099|1456809|A/Pennsylvania/635/2019|Original|2019-02-22, 2019.14, 0.035996, -0.002011
EPI_ISL_359340|1458726|A/Pennsylvania/698/2019|Original|2019-02-28, 2019.16, 0.035996, -0.002087
EPI_ISL_344806|1382984|A/Kansas/10/2019|Original|2019-02-12, 2019.12, 0.036001, -0.001931
EPI_ISL_366436|1499437|A/South_Carolina/8661/2019|Original|2019-02-07, 2019.1, 0.037165, -0.000692
EPI_ISL_398443|1628446|A/California/185/2019|Original|2019-10-30, 2019.82, 0.040683, 0.000115
EPI_ISL_397027|1617975|A/California/179/2019|Original|2019-10-17, 2019.79, 0.039516, -0.000938
EPI_ISL_390260|1588086|A/Michigan/432/2019|Original|2019-07-19, 2019.55, 0.040102, 0.000551
EPI_ISL_398457|1628555|A/California/184/2019|Original|2019-10-20, 2019.79, 0.041276, 0.000821
EPI_ISL_395487|1609945|A/Florida/104/2019|Original|2019-09-25, 2019.73, 0.039519, -0.000710
EPI_ISL_397234|1619235|A/Florida/112/2019|Original|2019-10-09, 2019.76, 0.040103, -0.000239
EPI_ISL_397233|1619227|A/Florida/111/2019|Original|2019-10-09, 2019.76, 0.040103, -0.000239
EPI_ISL_398890|1631524|A/Florida/118/2019|Original|2019-10-20, 2019.79, 0.040103, -0.000352
EPI_ISL_353335|1427023|A/New_Jersey/13/2019|Original|2019-02-11, 2019.11, 0.036580, -0.001314
EPI_ISL_366483|1499959|A/Mississippi/8609/2019|Original|2019-01-30, 2019.08, 0.036580, -0.001201
EPI_ISL_370071|1518275|A/Ohio/8322/2019|Original|2019-01-31, 2019.08, 0.036582, -0.001199
EPI_ISL_387289|1576373|A/Texas/8532/2019|Original|2019-01-28, 2019.08, 0.036582, -0.001199
EPI_ISL_348004|1396261|A/Texas/109/2019|Original|2019-02-11, 2019.11, 0.036003, -0.001891
EPI_ISL_364566|1490707|A/Maryland/26/2019|Original|2019-04-20, 2019.3, 0.036003, -0.002607
EPI_ISL_353403|1427562|A/South_Dakota/22/2019|Original|2019-03-26, 2019.24, 0.036003, -0.002381
EPI_ISL_354272|1433389|A/Maryland/17/2019|Original|2019-03-17, 2019.21, 0.036005, -0.002266
EPI_ISL_372770|1528852|A/Virginia/9144/2019|Original|2019-03-15, 2019.21, 0.037173, -0.001097
EPI_ISL_372594|1527340|A/Texas/9128/2019|Original|2019-03-09, 2019.19, 0.037173, -0.001022
EPI_ISL_359116|1456944|A/Pennsylvania/611/2019|Original|2019-02-17, 2019.13, 0.037760, -0.000210
EPI_ISL_502006|1770742|A/Colorado/9776/2019||2019-05-06, 2019.35, 0.038347, -0.000451
EPI_ISL_369702|1516066|A/Hawaii/7996/2019|Original|2019-01-04, 2019.01, 0.037162, -0.000356
EPI_ISL_377952|1547467|A/New_Hampshire/30/2019|Original|2019-06-21, 2019.47, 0.036583, -0.002667
EPI_ISL_359061|1456506|A/Michigan/85/2019|Original|2019-02-08, 2019.1, 0.036583, -0.001274
EPI_ISL_380321|1558881|A/Washington/269/2019|Original|2019-02-25, 2019.15, 0.036584, -0.001461
EPI_ISL_362319|1480302|A/New_Mexico/32/2019|Original|2019-05-01, 2019.33, 0.037169, -0.001554
EPI_ISL_359057|1456474|A/Michigan/84/2019|Original|2019-02-07, 2019.1, 0.038332, 0.000475
EPI_ISL_359239|1457921|A/Washington/98/2019|Original|2019-01-26, 2019.07, 0.037754, 0.000010
EPI_ISL_355514|1437812|A/Illinois/24/2019|Original|2019-04-01, 2019.25, 0.037754, -0.000667
EPI_ISL_331992|1324012|A/Illinois/83/2018|Original|2018-10-29, 2018.82, 0.036578, -0.000224
EPI_ISL_370573|1520538|A/Washington/7952/2019|Original|2019-01-02, 2019.01, 0.036583, -0.000934
EPI_ISL_366653|1501055|A/Florida/8898/2019|Original|2019-02-12, 2019.12, 0.036584, -0.001347
EPI_ISL_370494|1520459|A/California/7810/2019|Original|2019-01-07, 2019.02, 0.036587, -0.000968
EPI_ISL_370496|1520461|A/California/7812/2019|Original|2019-01-07, 2019.02, 0.036587, -0.000968
EPI_ISL_370495|1520460|A/California/7811/2019|Original|2019-01-07, 2019.02, 0.036587, -0.000968
EPI_ISL_359117|1456952|A/Pennsylvania/612/2019|Original|2019-02-17, 2019.13, 0.036003, -0.001967
EPI_ISL_354257|1433270|A/Georgia/13/2019|Original|2019-02-25, 2019.15, 0.037170, -0.000874
EPI_ISL_333832|1334983|A/Florida/118/2018|Original|2018-12-06, 2018.92, 0.036587, -0.000592
EPI_ISL_339591|1361188|A/California/06/2019|Original|2019-01-03, 2019.01, 0.036589, -0.000928
EPI_ISL_348064|1396692|A/California/66/2019|Original|2019-02-15, 2019.12, 0.036589, -0.001342
EPI_ISL_372626|1527727|A/Florida/9039/2019|Original|2019-03-11, 2019.19, 0.036592, -0.001604
EPI_ISL_354267|1433349|A/Vermont/16/2019|Original|2019-03-16, 2019.21, 0.037760, -0.000510
EPI_ISL_387305|1576500|A/Washington/8559/2019|Original|2019-01-30, 2019.08, 0.037177, -0.000604
EPI_ISL_358948|1455611|A/Washington/41/2019|Original|2019-01-16, 2019.04, 0.037177, -0.000454
EPI_ISL_359348|1458790|A/Pennsylvania/736/2019|Original|2019-03-06, 2019.18, 0.037179, -0.000978
EPI_ISL_359131|1457061|A/Pennsylvania/578/2019|Original|2019-02-06, 2019.1, 0.038348, 0.000491
EPI_ISL_359105|1456856|A/Pennsylvania/601/2019|Original|2019-02-15, 2019.12, 0.037768, -0.000164
EPI_ISL_359292|1458344|A/Pennsylvania/652/2019|Original|2019-02-22, 2019.14, 0.038348, 0.000341
EPI_ISL_333815|1334851|A/New_Jersey/49/2018|Original|2018-11-28, 2018.9, 0.037180, 0.000077
EPI_ISL_380947|1563847|A/Texas/330/2019|Original|2019-03-15, 2019.21, 0.037182, -0.001089
EPI_ISL_380953|1563895|A/Texas/331/2019|Original|2019-03-15, 2019.21, 0.037182, -0.001089
EPI_ISL_369954|1517243|A/Texas/8219/2019|ORIGINAL|2019-01-27, 2019.07, 0.037182, -0.000562
EPI_ISL_359948|1463544|A/Texas/171/2019|Original|2019-02-12, 2019.12, 0.037182, -0.000750
EPI_ISL_369952|1517241|A/Texas/8216/2019|ORIGINAL|2019-01-26, 2019.07, 0.037182, -0.000562
EPI_ISL_359128|1457037|A/Pennsylvania/632/2019|Original|2019-02-20, 2019.14, 0.036014, -0.001993
EPI_ISL_366652|1501054|A/Florida/8897/2019|Original|2019-02-11, 2019.11, 0.036014, -0.001880
EPI_ISL_333830|1334967|A/Massachusetts/32/2018|Original|2018-12-02, 2018.91, 0.036014, -0.001126
EPI_ISL_358871|1455003|A/Pennsylvania/545/2019|Original|2019-02-08, 2019.1, 0.036014, -0.001842
EPI_ISL_331973|1323860|A/Colorado/28/2018|Original|2018-10-20, 2018.79, 0.036014, -0.000675
EPI_ISL_366793|1501963|A/California/NHRC-OID_FDX100286/2019||2019-02-14, 2019.12, 0.036014, -0.001917
EPI_ISL_359309|1458480|A/Pennsylvania/679/2019|Original|2019-02-26, 2019.15, 0.036014, -0.002030
EPI_ISL_358743|1453997|A/Pennsylvania/10/2019|Original|2019-01-02, 2019.01, 0.036014, -0.001503
EPI_ISL_376413|1538393|A/New_York/7530/2018|Original|2018-10-24, 2018.81, 0.036014, -0.000750
